Ticker,Filing Date,y,Pre Up(within 60 day),Pre Down(within 60 day),Pre No Change(within 60 day)
ENV,5/5/2022,-1,FALSE,FALSE,TRUE
ENV,5/20/2022,1,FALSE,TRUE,FALSE
ENV,6/7/2022,0,TRUE,FALSE,FALSE
ENV,8/4/2022,0,FALSE,FALSE,TRUE
ENV,11/8/2022,0,,,
ENV,11/14/2022,1,FALSE,FALSE,TRUE
ENV,11/15/2022,1,TRUE,FALSE,FALSE
ENV,11/17/2022,-1,TRUE,FALSE,FALSE
ERIE,2/18/2020,0,,,
ERIE,2/27/2020,-1,FALSE,FALSE,TRUE
ERIE,4/9/2020,-1,FALSE,TRUE,FALSE
ERIE,4/21/2020,0,FALSE,TRUE,FALSE
ERIE,5/7/2020,0,FALSE,FALSE,TRUE
ERIE,7/30/2020,0,,,
ERIE,9/24/2020,0,FALSE,FALSE,TRUE
ERIE,10/29/2020,0,FALSE,FALSE,TRUE
ERIE,10/30/2020,-1,FALSE,FALSE,TRUE
ERIE,12/8/2020,0,FALSE,TRUE,FALSE
ERIE,2/25/2021,0,FALSE,FALSE,TRUE
ERIE,4/22/2021,0,FALSE,FALSE,TRUE
ERIE,4/29/2021,0,FALSE,FALSE,TRUE
ERIE,6/16/2021,0,FALSE,FALSE,TRUE
ERIE,7/29/2021,0,FALSE,FALSE,TRUE
ERIE,7/30/2021,0,FALSE,FALSE,TRUE
ERIE,8/30/2021,0,FALSE,FALSE,TRUE
ERIE,10/28/2021,0,FALSE,FALSE,TRUE
ERIE,11/4/2021,1,FALSE,FALSE,TRUE
ERIE,12/9/2021,-1,TRUE,FALSE,FALSE
ERIE,1/6/2022,0,FALSE,TRUE,FALSE
ERIE,2/24/2022,1,FALSE,FALSE,TRUE
ERIE,2/28/2022,-1,TRUE,FALSE,FALSE
ERIE,3/15/2022,0,FALSE,TRUE,FALSE
ERIE,4/28/2022,0,FALSE,FALSE,TRUE
ERIE,7/28/2022,0,,,
ERIE,10/27/2022,0,,,
ERIE,11/17/2022,0,FALSE,FALSE,TRUE
ERIE,12/7/2022,-1,FALSE,FALSE,TRUE
ERIE,12/20/2022,0,FALSE,TRUE,FALSE
ESAB,5/10/2022,1,,,
ESAB,6/28/2022,-1,TRUE,FALSE,FALSE
ESAB,8/9/2022,-1,FALSE,TRUE,FALSE
ESAB,11/3/2022,1,,,
ESAB,11/18/2022,0,TRUE,FALSE,FALSE
ESNT,2/14/2020,-1,,,
ESNT,5/8/2020,-1,,,
ESNT,5/28/2020,-1,FALSE,TRUE,FALSE
ESNT,5/28/2020,-1,FALSE,TRUE,FALSE
ESNT,5/28/2020,-1,FALSE,TRUE,FALSE
ESNT,5/28/2020,-1,FALSE,TRUE,FALSE
ESNT,6/2/2020,1,FALSE,TRUE,FALSE
ESNT,7/7/2020,-1,TRUE,FALSE,FALSE
ESNT,8/5/2020,1,FALSE,TRUE,FALSE
ESNT,8/7/2020,0,TRUE,FALSE,FALSE
ESNT,9/9/2020,1,FALSE,FALSE,TRUE
ESNT,10/6/2020,1,TRUE,FALSE,FALSE
ESNT,10/20/2020,1,TRUE,FALSE,FALSE
ESNT,11/4/2020,0,TRUE,FALSE,FALSE
ESNT,11/6/2020,-1,FALSE,FALSE,TRUE
ESNT,12/3/2020,0,FALSE,TRUE,FALSE
ESNT,1/7/2021,1,FALSE,FALSE,TRUE
ESNT,2/3/2021,-1,TRUE,FALSE,FALSE
ESNT,2/11/2021,0,FALSE,TRUE,FALSE
ESNT,2/19/2021,1,FALSE,FALSE,TRUE
ESNT,3/5/2021,1,TRUE,FALSE,FALSE
ESNT,4/7/2021,0,TRUE,FALSE,FALSE
ESNT,5/7/2021,0,FALSE,FALSE,TRUE
ESNT,8/6/2021,1,,,
ESNT,9/17/2021,0,TRUE,FALSE,FALSE
ESNT,11/5/2021,1,FALSE,FALSE,TRUE
ESNT,12/6/2021,1,TRUE,FALSE,FALSE
ESNT,12/14/2021,0,TRUE,FALSE,FALSE
ESNT,2/11/2022,0,FALSE,FALSE,TRUE
ESNT,5/6/2022,1,,,
ESNT,6/29/2022,0,TRUE,FALSE,FALSE
ESNT,8/5/2022,0,FALSE,FALSE,TRUE
ESNT,11/4/2022,-1,,,
ETRN,2/3/2020,1,,,
ETRN,2/27/2020,-1,TRUE,FALSE,FALSE
ETRN,2/27/2020,-1,FALSE,TRUE,FALSE
ETRN,2/27/2020,-1,FALSE,TRUE,FALSE
ETRN,2/27/2020,-1,FALSE,TRUE,FALSE
ETRN,2/28/2020,-1,FALSE,TRUE,FALSE
ETRN,3/3/2020,-1,FALSE,TRUE,FALSE
ETRN,3/6/2020,-1,FALSE,TRUE,FALSE
ETRN,3/30/2020,1,FALSE,TRUE,FALSE
ETRN,4/1/2020,-1,TRUE,FALSE,FALSE
ETRN,4/29/2020,0,FALSE,TRUE,FALSE
ETRN,5/14/2020,1,FALSE,FALSE,TRUE
ETRN,5/18/2020,1,TRUE,FALSE,FALSE
ETRN,5/21/2020,-1,TRUE,FALSE,FALSE
ETRN,6/11/2020,-1,FALSE,TRUE,FALSE
ETRN,6/15/2020,1,FALSE,TRUE,FALSE
ETRN,6/17/2020,1,TRUE,FALSE,FALSE
ETRN,6/18/2020,1,TRUE,FALSE,FALSE
ETRN,8/4/2020,1,TRUE,FALSE,FALSE
ETRN,9/29/2020,0,TRUE,FALSE,FALSE
ETRN,11/3/2020,-1,FALSE,FALSE,TRUE
ETRN,1/5/2021,1,FALSE,TRUE,FALSE
ETRN,1/8/2021,-1,TRUE,FALSE,FALSE
ETRN,1/26/2021,-1,FALSE,TRUE,FALSE
ETRN,2/23/2021,0,FALSE,TRUE,FALSE
ETRN,4/19/2021,0,FALSE,FALSE,TRUE
ETRN,4/28/2021,1,FALSE,FALSE,TRUE
ETRN,5/4/2021,-1,TRUE,FALSE,FALSE
ETRN,8/3/2021,1,,,
ETRN,10/26/2021,-1,,,
ETRN,11/2/2021,1,FALSE,TRUE,FALSE
ETRN,12/7/2021,0,TRUE,FALSE,FALSE
ETRN,2/22/2022,-1,FALSE,FALSE,TRUE
ETRN,2/25/2022,1,FALSE,TRUE,FALSE
ETRN,4/25/2022,-1,TRUE,FALSE,FALSE
ETRN,4/27/2022,0,FALSE,TRUE,FALSE
ETRN,5/2/2022,0,FALSE,FALSE,TRUE
ETRN,5/3/2022,1,FALSE,FALSE,TRUE
ETRN,5/31/2022,-1,TRUE,FALSE,FALSE
ETRN,6/2/2022,0,FALSE,TRUE,FALSE
ETRN,6/7/2022,1,FALSE,FALSE,TRUE
ETRN,7/11/2022,-1,TRUE,FALSE,FALSE
ETRN,8/2/2022,1,FALSE,TRUE,FALSE
ETRN,8/2/2022,1,TRUE,FALSE,FALSE
ETRN,8/2/2022,1,TRUE,FALSE,FALSE
ETRN,8/2/2022,1,TRUE,FALSE,FALSE
ETRN,11/1/2022,-1,,,
ETRN,12/14/2022,0,FALSE,TRUE,FALSE
EVR,1/29/2020,1,,,
EVR,4/22/2020,-1,,,
EVR,6/18/2020,-1,FALSE,TRUE,FALSE
EVR,7/15/2020,1,FALSE,TRUE,FALSE
EVR,7/22/2020,-1,TRUE,FALSE,FALSE
EVR,10/21/2020,1,,,
EVR,2/3/2021,1,,,
EVR,4/28/2021,0,,,
EVR,4/30/2021,-1,FALSE,FALSE,TRUE
EVR,5/28/2021,-1,FALSE,TRUE,FALSE
EVR,6/21/2021,1,FALSE,TRUE,FALSE
EVR,7/28/2021,-1,TRUE,FALSE,FALSE
EVR,10/27/2021,-1,,,
EVR,10/27/2021,-1,FALSE,TRUE,FALSE
EVR,10/27/2021,-1,FALSE,TRUE,FALSE
EVR,10/27/2021,-1,FALSE,TRUE,FALSE
EVR,2/2/2022,0,,,
EVR,4/27/2022,0,,,
EVR,6/22/2022,-1,FALSE,FALSE,TRUE
EVR,7/27/2022,1,FALSE,TRUE,FALSE
EVR,10/26/2022,1,,,
EVR,10/26/2022,1,TRUE,FALSE,FALSE
EVR,10/26/2022,1,TRUE,FALSE,FALSE
EVR,10/26/2022,1,TRUE,FALSE,FALSE
EWBC,1/23/2020,1,,,
EWBC,3/4/2020,1,TRUE,FALSE,FALSE
EWBC,4/23/2020,1,TRUE,FALSE,FALSE
EWBC,5/8/2020,1,TRUE,FALSE,FALSE
EWBC,5/20/2020,1,TRUE,FALSE,FALSE
EWBC,7/23/2020,0,TRUE,FALSE,FALSE
EWBC,10/22/2020,0,,,
EWBC,11/20/2020,0,FALSE,FALSE,TRUE
EWBC,1/28/2021,1,FALSE,FALSE,TRUE
EWBC,4/22/2021,0,,,
EWBC,4/27/2021,0,FALSE,FALSE,TRUE
EWBC,5/28/2021,0,FALSE,FALSE,TRUE
EWBC,7/22/2021,1,FALSE,FALSE,TRUE
EWBC,10/21/2021,0,,,
EWBC,12/6/2021,1,FALSE,FALSE,TRUE
EWBC,1/5/2022,0,TRUE,FALSE,FALSE
EWBC,1/27/2022,-1,FALSE,FALSE,TRUE
EWBC,4/21/2022,0,,,
EWBC,5/27/2022,1,FALSE,FALSE,TRUE
EWBC,7/21/2022,0,TRUE,FALSE,FALSE
EWBC,10/20/2022,-1,,,
EWBC,12/8/2022,0,FALSE,TRUE,FALSE
EXEL,1/13/2020,0,,,
EXEL,2/20/2020,-1,FALSE,FALSE,TRUE
EXEL,2/25/2020,-1,FALSE,TRUE,FALSE
EXEL,3/2/2020,1,FALSE,TRUE,FALSE
EXEL,4/20/2020,1,TRUE,FALSE,FALSE
EXEL,5/5/2020,-1,TRUE,FALSE,FALSE
EXEL,5/12/2020,-1,FALSE,TRUE,FALSE
EXEL,5/22/2020,0,FALSE,TRUE,FALSE
EXEL,8/6/2020,0,FALSE,FALSE,TRUE
EXEL,11/5/2020,-1,,,
EXEL,1/11/2021,1,FALSE,TRUE,FALSE
EXEL,2/5/2021,0,TRUE,FALSE,FALSE
EXEL,2/10/2021,0,FALSE,FALSE,TRUE
EXEL,3/3/2021,-1,FALSE,FALSE,TRUE
EXEL,3/5/2021,1,FALSE,TRUE,FALSE
EXEL,5/6/2021,-1,TRUE,FALSE,FALSE
EXEL,5/11/2021,0,FALSE,TRUE,FALSE
EXEL,5/27/2021,0,FALSE,FALSE,TRUE
EXEL,6/21/2021,1,FALSE,FALSE,TRUE
EXEL,6/21/2021,1,TRUE,FALSE,FALSE
EXEL,6/21/2021,1,TRUE,FALSE,FALSE
EXEL,6/21/2021,1,TRUE,FALSE,FALSE
EXEL,8/5/2021,0,TRUE,FALSE,FALSE
EXEL,11/2/2021,0,,,
EXEL,12/17/2021,1,FALSE,FALSE,TRUE
EXEL,1/10/2022,-1,TRUE,FALSE,FALSE
EXEL,2/17/2022,-1,FALSE,TRUE,FALSE
EXEL,2/23/2022,0,FALSE,TRUE,FALSE
EXEL,4/13/2022,1,FALSE,FALSE,TRUE
EXEL,5/10/2022,1,TRUE,FALSE,FALSE
EXEL,5/27/2022,0,TRUE,FALSE,FALSE
EXEL,7/19/2022,0,FALSE,FALSE,TRUE
EXEL,8/9/2022,-1,FALSE,FALSE,TRUE
EXEL,9/2/2022,-1,FALSE,TRUE,FALSE
EXEL,11/1/2022,1,FALSE,TRUE,FALSE
EXEL,12/15/2022,-1,TRUE,FALSE,FALSE
EXLS,1/7/2020,0,,,
EXLS,1/28/2020,1,FALSE,FALSE,TRUE
EXLS,2/27/2020,1,TRUE,FALSE,FALSE
EXLS,3/23/2020,0,TRUE,FALSE,FALSE
EXLS,5/7/2020,-1,FALSE,FALSE,TRUE
EXLS,6/16/2020,1,FALSE,TRUE,FALSE
EXLS,8/6/2020,1,TRUE,FALSE,FALSE
EXLS,8/6/2020,1,TRUE,FALSE,FALSE
EXLS,8/6/2020,1,TRUE,FALSE,FALSE
EXLS,8/6/2020,1,TRUE,FALSE,FALSE
EXLS,8/21/2020,0,TRUE,FALSE,FALSE
EXLS,9/14/2020,1,FALSE,FALSE,TRUE
EXLS,10/29/2020,1,TRUE,FALSE,FALSE
EXLS,12/10/2020,0,TRUE,FALSE,FALSE
EXLS,1/21/2021,-1,FALSE,FALSE,TRUE
EXLS,2/25/2021,1,FALSE,TRUE,FALSE
EXLS,4/19/2021,0,TRUE,FALSE,FALSE
EXLS,4/29/2021,1,FALSE,FALSE,TRUE
EXLS,6/16/2021,0,TRUE,FALSE,FALSE
EXLS,7/29/2021,1,FALSE,FALSE,TRUE
EXLS,8/27/2021,1,TRUE,FALSE,FALSE
EXLS,11/2/2021,1,TRUE,FALSE,FALSE
EXLS,12/16/2021,0,TRUE,FALSE,FALSE
EXLS,12/20/2021,0,FALSE,FALSE,TRUE
EXLS,2/24/2022,1,FALSE,FALSE,TRUE
EXLS,4/20/2022,1,TRUE,FALSE,FALSE
EXLS,4/28/2022,0,TRUE,FALSE,FALSE
EXLS,5/12/2022,0,FALSE,FALSE,TRUE
EXLS,6/22/2022,1,FALSE,FALSE,TRUE
EXLS,7/28/2022,1,TRUE,FALSE,FALSE
EXLS,10/27/2022,0,,,
EXP,2/4/2020,-1,,,
EXP,2/12/2020,0,FALSE,TRUE,FALSE
EXP,3/6/2020,-1,FALSE,FALSE,TRUE
EXP,4/13/2020,-1,FALSE,TRUE,FALSE
EXP,4/15/2020,-1,FALSE,TRUE,FALSE
EXP,4/17/2020,1,FALSE,TRUE,FALSE
EXP,5/19/2020,1,TRUE,FALSE,FALSE
EXP,5/20/2020,1,TRUE,FALSE,FALSE
EXP,5/26/2020,1,TRUE,FALSE,FALSE
EXP,7/30/2020,0,TRUE,FALSE,FALSE
EXP,8/11/2020,0,FALSE,FALSE,TRUE
EXP,9/18/2020,-1,FALSE,FALSE,TRUE
EXP,10/29/2020,1,FALSE,TRUE,FALSE
EXP,12/14/2020,-1,TRUE,FALSE,FALSE
EXP,1/13/2021,-1,FALSE,TRUE,FALSE
EXP,1/28/2021,1,FALSE,TRUE,FALSE
EXP,3/5/2021,1,TRUE,FALSE,FALSE
EXP,5/19/2021,-1,TRUE,FALSE,FALSE
EXP,5/21/2021,1,FALSE,TRUE,FALSE
EXP,6/21/2021,1,TRUE,FALSE,FALSE
EXP,7/1/2021,0,TRUE,FALSE,FALSE
EXP,7/28/2021,1,FALSE,FALSE,TRUE
EXP,8/9/2021,0,TRUE,FALSE,FALSE
EXP,10/28/2021,1,FALSE,FALSE,TRUE
EXP,11/2/2021,1,TRUE,FALSE,FALSE
EXP,1/27/2022,0,,,
EXP,2/9/2022,0,FALSE,FALSE,TRUE
EXP,5/6/2022,-1,,,
EXP,5/19/2022,1,FALSE,TRUE,FALSE
EXP,5/23/2022,1,TRUE,FALSE,FALSE
EXP,7/28/2022,-1,TRUE,FALSE,FALSE
EXP,8/8/2022,0,FALSE,TRUE,FALSE
EXP,8/22/2022,-1,FALSE,FALSE,TRUE
EXP,10/26/2022,-1,FALSE,TRUE,FALSE
EXP,11/7/2022,0,FALSE,TRUE,FALSE
FAF,2/13/2020,1,,,
FAF,4/23/2020,1,TRUE,FALSE,FALSE
FAF,5/6/2020,-1,TRUE,FALSE,FALSE
FAF,5/14/2020,1,FALSE,TRUE,FALSE
FAF,5/15/2020,0,TRUE,FALSE,FALSE
FAF,7/23/2020,-1,FALSE,FALSE,TRUE
FAF,10/22/2020,-1,,,
FAF,11/4/2020,1,FALSE,TRUE,FALSE
FAF,2/11/2021,1,,,
FAF,4/22/2021,1,TRUE,FALSE,FALSE
FAF,5/14/2021,1,TRUE,FALSE,FALSE
FAF,5/19/2021,0,TRUE,FALSE,FALSE
FAF,6/15/2021,0,FALSE,FALSE,TRUE
FAF,7/22/2021,1,FALSE,FALSE,TRUE
FAF,8/2/2021,0,TRUE,FALSE,FALSE
FAF,8/3/2021,0,FALSE,FALSE,TRUE
FAF,10/21/2021,0,FALSE,FALSE,TRUE
FAF,11/5/2021,1,FALSE,FALSE,TRUE
FAF,1/21/2022,-1,TRUE,FALSE,FALSE
FAF,2/10/2022,-1,FALSE,TRUE,FALSE
FAF,4/28/2022,0,FALSE,TRUE,FALSE
FAF,5/13/2022,1,FALSE,FALSE,TRUE
FAF,7/8/2022,0,TRUE,FALSE,FALSE
FAF,7/28/2022,1,FALSE,FALSE,TRUE
FAF,10/27/2022,1,,,
FBIN,1/29/2020,0,,,
FBIN,4/30/2020,-1,,,
FBIN,5/1/2020,1,FALSE,TRUE,FALSE
FBIN,7/14/2020,1,TRUE,FALSE,FALSE
FBIN,7/29/2020,1,TRUE,FALSE,FALSE
FBIN,9/22/2020,1,TRUE,FALSE,FALSE
FBIN,10/28/2020,0,TRUE,FALSE,FALSE
FBIN,11/17/2020,0,FALSE,FALSE,TRUE
FBIN,12/9/2020,1,FALSE,FALSE,TRUE
FBIN,2/2/2021,0,TRUE,FALSE,FALSE
FBIN,2/23/2021,0,FALSE,FALSE,TRUE
FBIN,4/29/2021,0,FALSE,FALSE,TRUE
FBIN,5/5/2021,0,FALSE,FALSE,TRUE
FBIN,7/28/2021,0,,,
FBIN,10/26/2021,0,,,
FBIN,12/2/2021,1,FALSE,FALSE,TRUE
FBIN,2/2/2022,0,TRUE,FALSE,FALSE
FBIN,3/2/2022,1,FALSE,FALSE,TRUE
FBIN,3/18/2022,0,TRUE,FALSE,FALSE
FBIN,3/25/2022,0,FALSE,FALSE,TRUE
FBIN,4/28/2022,1,FALSE,FALSE,TRUE
FBIN,5/4/2022,1,TRUE,FALSE,FALSE
FBIN,7/27/2022,0,,,
FBIN,8/4/2022,1,FALSE,FALSE,TRUE
FBIN,9/6/2022,-1,TRUE,FALSE,FALSE
FBIN,10/3/2022,1,FALSE,TRUE,FALSE
FBIN,10/26/2022,0,TRUE,FALSE,FALSE
FBIN,10/27/2022,0,FALSE,FALSE,TRUE
FBIN,11/22/2022,1,FALSE,FALSE,TRUE
FBIN,12/1/2022,0,TRUE,FALSE,FALSE
FBIN,12/2/2022,-1,FALSE,FALSE,TRUE
FBIN,12/6/2022,0,FALSE,TRUE,FALSE
FBIN,12/9/2022,0,FALSE,FALSE,TRUE
FBIN,12/16/2022,0,FALSE,FALSE,TRUE
FCFS,1/29/2020,0,,,
FCFS,2/11/2020,0,FALSE,FALSE,TRUE
FCFS,4/22/2020,-1,FALSE,FALSE,TRUE
FCFS,5/6/2020,0,FALSE,TRUE,FALSE
FCFS,6/5/2020,1,FALSE,FALSE,TRUE
FCFS,6/23/2020,0,TRUE,FALSE,FALSE
FCFS,7/22/2020,1,FALSE,FALSE,TRUE
FCFS,8/3/2020,-1,TRUE,FALSE,FALSE
FCFS,8/12/2020,1,FALSE,TRUE,FALSE
FCFS,8/26/2020,0,TRUE,FALSE,FALSE
FCFS,9/11/2020,-1,FALSE,FALSE,TRUE
FCFS,10/21/2020,-1,FALSE,TRUE,FALSE
FCFS,11/5/2020,1,FALSE,TRUE,FALSE
FCFS,11/10/2020,-1,TRUE,FALSE,FALSE
FCFS,12/28/2020,0,FALSE,TRUE,FALSE
FCFS,1/28/2021,1,FALSE,FALSE,TRUE
FCFS,2/24/2021,1,TRUE,FALSE,FALSE
FCFS,4/21/2021,0,TRUE,FALSE,FALSE
FCFS,5/4/2021,0,FALSE,FALSE,TRUE
FCFS,6/4/2021,0,FALSE,FALSE,TRUE
FCFS,7/21/2021,1,FALSE,FALSE,TRUE
FCFS,8/3/2021,1,TRUE,FALSE,FALSE
FCFS,9/7/2021,0,TRUE,FALSE,FALSE
FCFS,9/23/2021,1,FALSE,FALSE,TRUE
FCFS,10/20/2021,0,TRUE,FALSE,FALSE
FCFS,10/28/2021,-1,FALSE,FALSE,TRUE
FCFS,11/1/2021,0,FALSE,TRUE,FALSE
FCFS,11/12/2021,-1,FALSE,FALSE,TRUE
FCFS,11/15/2021,-1,FALSE,TRUE,FALSE
FCFS,12/7/2021,0,FALSE,TRUE,FALSE
FCFS,12/13/2021,-1,FALSE,FALSE,TRUE
FCFS,12/17/2021,1,FALSE,TRUE,FALSE
FCFS,2/8/2022,1,TRUE,FALSE,FALSE
FCFS,3/8/2022,-1,TRUE,FALSE,FALSE
FCFS,4/28/2022,1,FALSE,TRUE,FALSE
FCFS,5/18/2022,-1,TRUE,FALSE,FALSE
FCFS,6/17/2022,1,FALSE,TRUE,FALSE
FCFS,7/28/2022,1,TRUE,FALSE,FALSE
FCFS,8/5/2022,0,TRUE,FALSE,FALSE
FCFS,8/31/2022,0,FALSE,FALSE,TRUE
FCFS,10/27/2022,1,FALSE,FALSE,TRUE
FCFS,11/8/2022,0,TRUE,FALSE,FALSE
FCN,1/13/2020,1,,,
FCN,2/26/2020,1,TRUE,FALSE,FALSE
FCN,2/26/2020,1,TRUE,FALSE,FALSE
FCN,2/26/2020,1,TRUE,FALSE,FALSE
FCN,2/26/2020,1,TRUE,FALSE,FALSE
FCN,5/1/2020,-1,TRUE,FALSE,FALSE
FCN,5/4/2020,1,FALSE,TRUE,FALSE
FCN,6/5/2020,-1,TRUE,FALSE,FALSE
FCN,7/31/2020,-1,FALSE,TRUE,FALSE
FCN,7/31/2020,-1,FALSE,TRUE,FALSE
FCN,7/31/2020,-1,FALSE,TRUE,FALSE
FCN,7/31/2020,-1,FALSE,TRUE,FALSE
FCN,8/25/2020,0,FALSE,TRUE,FALSE
FCN,10/30/2020,1,FALSE,FALSE,TRUE
FCN,11/2/2020,0,TRUE,FALSE,FALSE
FCN,12/7/2020,-1,FALSE,FALSE,TRUE
FCN,2/26/2021,-1,FALSE,TRUE,FALSE
FCN,3/1/2021,0,FALSE,TRUE,FALSE
FCN,4/30/2021,0,FALSE,FALSE,TRUE
FCN,5/3/2021,1,FALSE,FALSE,TRUE
FCN,6/7/2021,0,TRUE,FALSE,FALSE
FCN,7/30/2021,1,FALSE,FALSE,TRUE
FCN,8/2/2021,-1,TRUE,FALSE,FALSE
FCN,10/29/2021,0,,,
FCN,11/1/2021,1,FALSE,FALSE,TRUE
FCN,1/3/2022,0,TRUE,FALSE,FALSE
FCN,2/25/2022,1,FALSE,FALSE,TRUE
FCN,3/1/2022,0,TRUE,FALSE,FALSE
FCN,3/24/2022,0,FALSE,FALSE,TRUE
FCN,5/2/2022,-1,FALSE,FALSE,TRUE
FCN,6/3/2022,-1,FALSE,TRUE,FALSE
FCN,7/29/2022,-1,FALSE,TRUE,FALSE
FCN,10/17/2022,0,FALSE,TRUE,FALSE
FCN,10/28/2022,1,FALSE,FALSE,TRUE
FCN,10/31/2022,0,TRUE,FALSE,FALSE
FCN,11/22/2022,0,FALSE,FALSE,TRUE
FCN,12/5/2022,0,FALSE,FALSE,TRUE
FFIN,1/2/2020,0,,,
FFIN,1/24/2020,0,FALSE,FALSE,TRUE
FFIN,1/28/2020,1,FALSE,FALSE,TRUE
FFIN,1/30/2020,1,TRUE,FALSE,FALSE
FFIN,3/13/2020,1,TRUE,FALSE,FALSE
FFIN,4/3/2020,-1,TRUE,FALSE,FALSE
FFIN,4/24/2020,1,FALSE,TRUE,FALSE
FFIN,4/24/2020,1,TRUE,FALSE,FALSE
FFIN,4/24/2020,1,TRUE,FALSE,FALSE
FFIN,4/24/2020,1,TRUE,FALSE,FALSE
FFIN,4/28/2020,0,TRUE,FALSE,FALSE
FFIN,4/29/2020,1,FALSE,FALSE,TRUE
FFIN,5/1/2020,0,TRUE,FALSE,FALSE
FFIN,6/30/2020,1,FALSE,FALSE,TRUE
FFIN,7/23/2020,1,TRUE,FALSE,FALSE
FFIN,10/22/2020,1,,,
FFIN,1/29/2021,-1,,,
FFIN,4/26/2021,0,,,
FFIN,4/27/2021,1,FALSE,FALSE,TRUE
FFIN,4/28/2021,0,TRUE,FALSE,FALSE
FFIN,4/30/2021,-1,FALSE,FALSE,TRUE
FFIN,7/7/2021,0,FALSE,TRUE,FALSE
FFIN,7/23/2021,0,FALSE,FALSE,TRUE
FFIN,7/27/2021,0,FALSE,FALSE,TRUE
FFIN,10/21/2021,0,,,
FFIN,11/1/2021,1,FALSE,FALSE,TRUE
FFIN,1/31/2022,1,,,
FFIN,1/31/2022,1,TRUE,FALSE,FALSE
FFIN,1/31/2022,1,TRUE,FALSE,FALSE
FFIN,1/31/2022,1,TRUE,FALSE,FALSE
FFIN,4/21/2022,-1,TRUE,FALSE,FALSE
FFIN,4/26/2022,-1,FALSE,TRUE,FALSE
FFIN,4/27/2022,0,FALSE,TRUE,FALSE
FFIN,7/22/2022,1,,,
FFIN,7/29/2022,1,TRUE,FALSE,FALSE
FFIN,8/10/2022,0,TRUE,FALSE,FALSE
FFIN,10/20/2022,-1,FALSE,FALSE,TRUE
FHI,1/30/2020,1,,,
FHI,2/3/2020,1,TRUE,FALSE,FALSE
FHI,3/18/2020,-1,TRUE,FALSE,FALSE
FHI,4/2/2020,1,FALSE,TRUE,FALSE
FHI,4/30/2020,0,TRUE,FALSE,FALSE
FHI,7/31/2020,1,,,
FHI,10/29/2020,0,,,
FHI,1/28/2021,1,,,
FHI,4/29/2021,0,,,
FHI,7/29/2021,1,,,
FHI,7/30/2021,-1,TRUE,FALSE,FALSE
FHI,8/18/2021,0,FALSE,TRUE,FALSE
FHI,8/31/2021,0,FALSE,FALSE,TRUE
FHI,10/28/2021,0,FALSE,FALSE,TRUE
FHI,12/15/2021,0,FALSE,FALSE,TRUE
FHI,1/7/2022,0,FALSE,FALSE,TRUE
FHI,1/27/2022,-1,FALSE,FALSE,TRUE
FHI,3/14/2022,1,FALSE,TRUE,FALSE
FHI,3/17/2022,0,TRUE,FALSE,FALSE
FHI,4/28/2022,1,FALSE,FALSE,TRUE
FHI,6/7/2022,1,TRUE,FALSE,FALSE
FHI,7/18/2022,-1,TRUE,FALSE,FALSE
FHI,7/28/2022,1,FALSE,TRUE,FALSE
FHI,10/27/2022,1,,,
FHN,1/17/2020,1,,,
FHN,2/3/2020,0,TRUE,FALSE,FALSE
FHN,4/8/2020,1,FALSE,FALSE,TRUE
FHN,4/13/2020,-1,TRUE,FALSE,FALSE
FHN,4/14/2020,-1,FALSE,TRUE,FALSE
FHN,4/21/2020,-1,FALSE,TRUE,FALSE
FHN,4/23/2020,0,FALSE,TRUE,FALSE
FHN,4/28/2020,1,FALSE,FALSE,TRUE
FHN,4/29/2020,1,TRUE,FALSE,FALSE
FHN,5/20/2020,1,TRUE,FALSE,FALSE
FHN,5/26/2020,1,TRUE,FALSE,FALSE
FHN,5/28/2020,-1,TRUE,FALSE,FALSE
FHN,7/2/2020,-1,FALSE,TRUE,FALSE
FHN,7/17/2020,0,FALSE,TRUE,FALSE
FHN,7/17/2020,0,FALSE,FALSE,TRUE
FHN,7/17/2020,0,FALSE,FALSE,TRUE
FHN,7/17/2020,0,FALSE,FALSE,TRUE
FHN,7/31/2020,0,FALSE,FALSE,TRUE
FHN,9/15/2020,-1,FALSE,FALSE,TRUE
FHN,10/23/2020,-1,FALSE,TRUE,FALSE
FHN,10/26/2020,-1,FALSE,TRUE,FALSE
FHN,10/29/2020,1,FALSE,TRUE,FALSE
FHN,12/1/2020,1,TRUE,FALSE,FALSE
FHN,1/22/2021,1,TRUE,FALSE,FALSE
FHN,1/29/2021,-1,TRUE,FALSE,FALSE
FHN,4/21/2021,1,FALSE,TRUE,FALSE
FHN,4/28/2021,0,TRUE,FALSE,FALSE
FHN,4/28/2021,0,FALSE,FALSE,TRUE
FHN,4/28/2021,0,FALSE,FALSE,TRUE
FHN,4/28/2021,0,FALSE,FALSE,TRUE
FHN,5/3/2021,0,FALSE,FALSE,TRUE
FHN,6/30/2021,0,FALSE,FALSE,TRUE
FHN,7/16/2021,-1,FALSE,FALSE,TRUE
FHN,7/30/2021,0,FALSE,TRUE,FALSE
FHN,9/1/2021,-1,FALSE,FALSE,TRUE
FHN,9/30/2021,-1,FALSE,TRUE,FALSE
FHN,10/20/2021,1,FALSE,TRUE,FALSE
FHN,10/27/2021,0,TRUE,FALSE,FALSE
FHN,11/9/2021,0,FALSE,FALSE,TRUE
